record_id,record_type,source_record_index,C0,tau0,tau_eff,HRV_mod,dphi_rad,C,F_res,baseline_F_cap,baseline_B_rank,baseline_S_rank,baseline_zone3,baseline_phi_lock_T,baseline_C_hat,baseline_theta_C,baseline_pi_gate_ok,baseline_phi_lock_ok,recommended_C,recommended_dphi_rad,recommended_tau,recommended_C_cl,recommended_dphi_cl,recommended_tau_cl,recommended_F_res,recommended_F_cap,recommended_B_rank,recommended_S_rank,recommended_zone3,recommended_phi_lock_T,recommended_C_hat,recommended_theta_C,recommended_pi_gate_ok,recommended_phi_lock_ok,G_phi,phase_type,inversion_flag,F_phi,C_phi_signed,R_Qeff_raw,R_PLV,R_combo_norm,Q_c,R_PLV_signed,R_combo_signed_raw,R_combo_signed_unit,classification_allowed
SYN-07326,synthetic_grid,7326,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.4161616161616161,0.18664374486693264,0.3839582490436067,0.3839582490436067,0.8188,0.1813,kohärent,2.5683478260869568,0.6744369357728751,0.62,true,true,0.1866437448669326,0.4161616161616161,0.8561159420289856,0.1866437448669326,0.4161616161616161,0.8561159420289856,0.3839582490436067,0.3839582490436067,0.8188,0.1813,kohärent,2.5683478260869568,0.2074637445258502,0.62,false,true,0.9146473512536252,inphase,0,0.35118639547971464,0.17071320687059732,2.057171802448291,0.9146473512536254,0.107922322067589,0.107922322067589,0.9146473512536252,1.8815867401829751,0.11002839005773923,true
SYN-07327,synthetic_grid,7327,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.43080808080808075,0.18664374486693264,0.37090456882993195,0.3709045688299319,0.8115,0.1886,kohärent,2.5683478260869568,0.6699988575540627,0.62,true,true,0.1866437448669326,0.4308080808080807,0.8561159420289856,0.1866437448669326,0.4308080808080807,0.8561159420289856,0.3709045688299319,0.3709045688299319,0.8115,0.1886,kohärent,2.5683478260869568,0.206098545977348,0.62,false,true,0.9086285876418111,inphase,0,0.33701449452583593,0.16958984229061952,1.9872327845455944,0.9086285876418112,0.103471689897976,0.103471689897976,0.9086285876418111,1.805656518337167,0.10558826519503488,true
SYN-07328,synthetic_grid,7328,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.44545454545454544,0.18664374486693264,0.3587092938910793,0.3587092938910793,0.8042,0.1959,kohärent,2.5683478260869568,0.6654170544688139,0.62,true,true,0.1866437448669326,0.4454545454545454,0.8561159420289856,0.1866437448669326,0.4454545454545454,0.8561159420289856,0.3587092938910793,0.3587092938910793,0.8042,0.1959,kohärent,2.5683478260869568,0.2046891361803348,0.62,false,true,0.9024149094851038,inphase,0,0.32370461497818387,0.1684300981300538,1.921892931085478,0.902414909485104,0.0992917723074398,0.0992917723074398,0.9024149094851038,1.7343448354455626,0.1014182157929498,true
SYN-07329,synthetic_grid,7329,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.46010101010101007,0.18664374486693264,0.3472904469944368,0.3472904469944368,0.7967,0.2034,regulativ,2.5683478260869568,0.6606925093830381,0.62,true,true,0.1866437448669326,0.46010101010101,0.8561159420289856,0.1866437448669326,0.46010101010101,0.8561159420289856,0.3472904469944368,0.3472904469944368,0.7967,0.2034,regulativ,2.5683478260869568,0.2032358174744828,0.62,false,true,0.8960076497112436,inphase,0,0.31117489717865254,0.16723422317152528,1.860713024387916,0.8960076497112438,0.0953568615783676,0.0953568615783675,0.8960076497112436,1.6672131037689164,0.0974925948261209,true
SYN-07330,synthetic_grid,7330,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.4747474747474747,0.18664374486693264,0.3365761672467361,0.3365761672467361,0.7893,0.2108,regulativ,2.5683478260869568,0.6558262357829583,0.62,true,true,0.1866437448669326,0.4747474747474747,0.8561159420289856,0.1866437448669326,0.4747474747474747,0.8561159420289856,0.336576167246736,0.336576167246736,0.7893,0.2108,regulativ,2.5683478260869568,0.2017389016185875,0.62,false,true,0.8894081827741489,inphase,0,0.29935359727600747,0.16600247394826043,1.803308048103608,0.8894081827741491,0.0916444268242314,0.0916444268242314,0.8894081827741489,1.6038769340458274,0.09378892460022553,true
SYN-07331,synthetic_grid,7331,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.4893939393939393,0.18664374486693264,0.3265031962971434,0.3265031962971434,0.7818,0.2183,regulativ,2.5683478260869568,0.6508192775577024,0.62,true,true,0.1866437448669326,0.4893939393939393,0.8561159420289856,0.1866437448669326,0.4893939393939393,0.8561159420289856,0.3265031962971433,0.3265031962971433,0.7818,0.2183,regulativ,2.5683478260869568,0.2001987097236912,0.62,false,true,0.8826179243590759,inphase,0,0.28817757341238853,0.164735114689057,1.7493390765917354,0.882617924359076,0.0881346385821557,0.0881346385821557,0.8826179243590759,1.54399802478162,0.09028742246691782,true
SYN-07332,synthetic_grid,7332,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.5040404040404041,0.18664374486693264,0.31701562846886966,0.3170156284688696,0.7745,0.2256,regulativ,2.5683478260869568,0.6456727087753737,0.62,true,true,0.1866437448669326,0.5040404040404041,0.8561159420289856,0.1866437448669326,0.5040404040404041,0.8561159420289856,0.3170156284688696,0.3170156284688696,0.7745,0.2256,regulativ,2.5683478260869568,0.1986155721841996,0.62,false,true,0.8756383310789315,inphase,0,0.2775910358384196,0.16343241726160276,1.6985065783741395,0.8756383310789316,0.0848099762912703,0.0848099762912703,0.8756383310789315,1.4872774656141179,0.08697060922886954,true
SYN-07333,synthetic_grid,7333,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.5186868686868686,0.18664374486693264,0.3080638726503719,0.3080638726503719,0.7671,0.233,regulativ,2.5683478260869568,0.6403876334526473,0.62,true,true,0.1866437448669326,0.5186868686868686,0.8561159420289856,0.1866437448669326,0.5186868686868686,0.8561159420289856,0.3080638726503718,0.3080638726503718,0.7671,0.233,regulativ,2.5683478260869568,0.1969898286070073,0.62,false,true,0.8684709001618094,inphase,0,0.2675445087880014,0.16209466111415605,1.650544854155201,0.8684709001618094,0.0816549022733955,0.0816549022733955,0.8684709001618094,1.43345017524561,0.08382298389014003,true
SYN-07334,synthetic_grid,7334,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.5333333333333333,0.18664374486693264,0.2996037852385719,0.2996037852385719,0.7595,0.2406,regulativ,2.5683478260869568,0.6349651853179409,0.62,true,true,0.1866437448669326,0.5333333333333333,0.8561159420289856,0.1866437448669326,0.5333333333333333,0.8561159420289856,0.2996037852385718,0.2996037852385718,0.7595,0.2406,regulativ,2.5683478260869568,0.195321827738647,0.62,false,true,0.8611171691298103,inphase,0,0.2579939634052146,0.16072213321559956,1.605217391304348,0.8611171691298103,0.0786555894319981,0.0786555894319981,0.8611171691298103,1.382280255837939,0.08083075199799628,true
SYN-07335,synthetic_grid,7335,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.547979797979798,0.18664374486693264,0.2915959421308128,0.2915959421308128,0.7522,0.2479,regulativ,2.5683478260869568,0.629406527568214,0.62,true,true,0.1866437448669326,0.547979797979798,0.8561159420289856,0.1866437448669326,0.547979797979798,0.8561159420289856,0.2915959421308127,0.2915959421308127,0.7522,0.2479,regulativ,2.5683478260869568,0.1936119273904781,0.62,false,true,0.8535787154692218,inphase,0,0.24890008972005664,0.1593151279938815,1.5623129633340012,0.8535787154692218,0.0757996926189116,0.0757996926189115,0.8535787154692218,1.3335570924035502,0.07798159754940329,true
SYN-07336,synthetic_grid,7336,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.5626262626262626,0.18664374486693264,0.28400502442722797,0.2840050244272279,0.7448,0.2553,regulativ,2.5683478260869568,0.6237128526194443,0.62,true,true,0.1866437448669326,0.5626262626262626,0.8561159420289856,0.1866437448669326,0.5626262626262626,0.8561159420289856,0.2840050244272279,0.2840050244272279,0.7448,0.2553,regulativ,2.5683478260869568,0.1918604943619309,0.62,false,true,0.8458571562921231,inphase,0,0.24022768233468997,0.15787394727285617,1.5216423386152529,0.8458571562921231,0.073076155711413,0.073076155711413,0.8458571562921231,1.2870920614347936,0.07526449052356503,true
SYN-07337,synthetic_grid,7337,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.5772727272727273,0.18664374486693264,0.27679929764823435,0.2767992976482343,0.7374,0.2627,regulativ,2.5683478260869568,0.6178853818508359,0.62,false,true,0.1866437448669326,0.5772727272727273,0.8561159420289856,0.1866437448669326,0.5772727272727273,0.8561159420289856,0.2767992976482343,0.2767992976482343,0.7374,0.2627,regulativ,2.5683478260869568,0.1900679043618222,0.62,false,true,0.8379541479894898,inphase,0,0.23194511962491535,0.15639890020753822,1.4830354901289513,0.8379541479894898,0.0704750480574063,0.0704750480574062,0.8379541479894898,1.2427157405691807,0.0726695237132365,true
SYN-07338,synthetic_grid,7338,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.591919191919192,0.18664374486693264,0.2699501682695664,0.2699501682695664,0.73,0.2701,regulativ,2.5683478260869568,0.6119253653428158,0.62,false,true,0.1866437448669326,0.591919191919192,0.8561159420289856,0.1866437448669326,0.591919191919192,0.8561159420289856,0.2699501682695664,0.2699501682695664,0.73,0.2701,regulativ,2.5683478260869568,0.1882345419277604,0.62,false,true,0.8298713858758735,inphase,0,0.22402392025929033,0.15489030321778433,1.446339219468764,0.8298713858758734,0.0679874252019191,0.0679874252019191,0.8298713858758735,1.2002755325071723,0.07018777378002632,true
SYN-07339,synthetic_grid,7339,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.6065656565656565,0.18664374486693264,0.26343180450618814,0.2634318045061881,0.7227,0.2774,regulativ,2.5683478260869568,0.6058340816088723,0.62,false,true,0.1866437448669326,0.6065656565656565,0.8561159420289856,0.1866437448669326,0.6065656565656565,0.8561159420289856,0.2634318045061881,0.2634318045061881,0.7227,0.2774,regulativ,2.5683478260869568,0.1863608003436564,0.62,false,true,0.821610603825731,inphase,0,0.21643836396723112,0.1533484799204162,1.411415125076929,0.8216106038257309,0.065605209790753,0.065605209790753,0.821610603825731,1.1596336331632253,0.06781118243921558,true
SYN-07340,synthetic_grid,7340,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.6212121212121212,0.18664374486693264,0.25722081074140807,0.257220810741408,0.7153,0.2848,regulativ,2.5683478260869568,0.5996128373212949,0.62,false,true,0.1866437448669326,0.6212121212121212,0.8561159420289856,0.1866437448669326,0.6212121212121212,0.8561159420289856,0.257220810741408,0.257220810741408,0.7153,0.2848,regulativ,2.5683478260869568,0.1844470815553581,0.62,false,true,0.8131735739014821,inphase,0,0.2091651659524275,0.1517737610598,1.3781378579003185,0.813173573901482,0.0633210893212411,0.0633210893212411,0.8131735739014821,1.120665287237735,0.06553245445191172,true
SYN-07341,synthetic_grid,7341,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.6358585858585859,0.18664374486693264,0.2512959469514947,0.2512959469514947,0.7078,0.2923,regulativ,2.5683478260869568,0.593262967030873,0.62,false,true,0.1866437448669326,0.6358585858585859,0.8561159420289856,0.1866437448669326,0.6358585858585859,0.8561159420289856,0.2512959469514947,0.2512959469514947,0.7078,0.2923,regulativ,2.5683478260869568,0.1824937960844271,0.62,false,true,0.8045621059733757,inphase,0,0.2021831963018683,0.15016648443689673,1.3463936181234244,0.8045621059733755,0.0611284280237081,0.0611284280237081,0.8045621059733757,1.0832572848664954,0.06334496971454409,true
SYN-07342,synthetic_grid,7342,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.6505050505050505,0.18664374486693264,0.24563788603410866,0.2456378860341086,0.7005,0.2996,regulativ,2.5683478260869568,0.5867858328806149,0.62,false,true,0.1866437448669326,0.6505050505050505,0.8561159420289856,0.1866437448669326,0.6505050505050505,0.8561159420289856,0.2456378860341086,0.2456378860341086,0.7005,0.2996,regulativ,2.5683478260869568,0.1805013629400755,0.62,false,true,0.7957780473312449,inphase,0,0.19547323729879781,0.1485269948367987,1.3160788549824467,0.7957780473312448,0.059021190646518,0.059021190646518,0.7957780473312449,1.047306661351872,0.06124270722384368,true
SYN-07343,synthetic_grid,7343,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.6651515151515152,0.18664374486693264,0.24022900319812596,0.2402290031981259,0.6937,0.3064,regulativ,2.5683478260869568,0.5801828243135475,0.62,false,true,0.1866437448669326,0.6651515151515152,0.8561159420289856,0.1866437448669326,0.6651515151515152,0.8561159420289856,0.2402290031981259,0.2402290031981259,0.6937,0.3064,regulativ,2.5683478260869568,0.1784702095292822,0.62,false,true,0.7868232822882356,inphase,0,0.18901777279718046,0.14685564395476794,1.2870991383579282,0.7868232822882355,0.0569938763099166,0.0569938763099166,0.7868232822882356,1.012719568673145,0.05922017908684794,true
SYN-07344,synthetic_grid,7344,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.6797979797979798,0.18664374486693264,0.23505319257944418,0.2350531925794441,0.6855,0.3146,regulativ,2.5683478260869568,0.5734553577746596,0.62,false,true,0.1866437448669326,0.6797979797979798,0.8561159420289856,0.1866437448669326,0.6797979797979798,0.8561159420289856,0.2350531925794441,0.2350531925794441,0.6855,0.3146,regulativ,2.5683478260869568,0.1764007715651075,0.62,false,true,0.7776997317765932,inphase,0,0.1828008048222656,0.1451527903207924,1.2593681762387752,0.7776997317765931,0.0550414609101296,0.0550414609101296,0.7776997317765932,0.9794102928688728,0.05727237306097381,true
SYN-07345,synthetic_grid,7345,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.6944444444444444,0.18664374486693264,0.23009570706322321,0.2300957070632232,0.6783,0.3218,regulativ,2.5683478260869568,0.5666048764070537,0.62,false,true,0.1866437448669326,0.6944444444444444,0.8561159420289856,0.1866437448669326,0.6944444444444444,0.8561159420289856,0.2300957070632232,0.2300957070632232,0.6783,0.3218,regulativ,2.5683478260869568,0.1742934929732264,0.62,false,true,0.7684093529355934,inphase,0,0.17680769337770919,0.14341879922267567,1.2328069565217392,0.7684093529355933,0.0531593468113912,0.0531593468113912,0.7684093529355934,0.9473003957553678,0.0553947023648171,true
SYN-07346,synthetic_grid,7346,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.7090909090909091,0.18664374486693264,0.22534301795721645,0.2253430179572164,0.6708,0.3293,regulativ,2.5683478260869568,0.559632849742369,0.62,false,true,0.1866437448669326,0.7090909090909091,0.8561159420289856,0.1866437448669326,0.7090909090909091,0.8561159420289856,0.2253430179572164,0.2253430179572164,0.6708,0.3293,regulativ,2.5683478260869568,0.1721488257966993,0.62,false,true,0.7589541386917059,inphase,0,0.1710250161039088,0.14165404262767733,1.2073429951690822,0.7589541386917058,0.0513433187721731,0.0513433187721731,0.7589541386917059,0.9163179630040152,0.05358296170843259,true
SYN-07347,synthetic_grid,7347,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.7237373737373737,0.18664374486693264,0.22078269170406975,0.2207826917040697,0.6634,0.3367,regulativ,2.5683478260869568,0.5525407733855456,0.62,false,true,0.1866437448669326,0.7237373737373737,0.8561159420289856,0.1866437448669326,0.7237373737373737,0.8561159420289856,0.2207826917040697,0.2207826917040697,0.6634,0.3367,regulativ,2.5683478260869568,0.1699672300990027,0.62,false,true,0.7493361173310824,inphase,0,0.16544044497543298,0.13985889910272042,1.1829096756576354,0.7493361173310823,0.0495895052224754,0.0495895052224753,0.7493361173310824,0.8863969435106624,0.05183328866204425,true
SYN-07348,synthetic_grid,7348,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.7383838383838384,0.18664374486693264,0.21640328126671132,0.2164032812667113,0.656,0.3441,regulativ,2.5683478260869568,0.5453301686939943,0.62,false,true,0.1866437448669326,0.7383838383838384,0.8561159420289856,0.1866437448669326,0.7383838383838384,0.8561159420289856,0.2164032812667112,0.2164032812667112,0.656,0.3441,regulativ,2.5683478260869568,0.1677491738653377,0.62,false,true,0.739557352064458,inphase,0,0.1600426376716691,0.13803375373318297,1.1594456670433595,0.7395573520644579,0.0478943441491877,0.0478943441491877,0.739557352064458,0.8574765673811963,0.050142129621946,true
SYN-07349,synthetic_grid,7349,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.753030303030303,0.18664374486693264,0.21219423018908914,0.2121942301890891,0.6486,0.3515,regulativ,2.5683478260869568,0.5380025824512424,0.62,false,true,0.1866437448669326,0.753030303030303,0.8561159420289856,0.1866437448669326,0.753030303030303,0.8561159420289856,0.2121942301890891,0.2121942301890891,0.6486,0.3515,regulativ,2.5683478260869568,0.1654951329022411,0.62,false,true,0.7296199405845617,inphase,0,0.15482114162295,0.13617899804029146,1.1368944099378882,0.7296199405845616,0.0462545529621362,0.0462545529621362,0.7296199405845617,0.8295008318298023,0.04850620974769051,true
SYN-07350,synthetic_grid,7350,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.7676767676767676,0.18664374486693264,0.20814578763942893,0.2081457876394289,0.6412,0.3589,regulativ,2.5683478260869568,0.5305595865351256,0.62,false,true,0.1866437448669326,0.7676767676767676,0.8561159420289856,0.1866437448669326,0.7676767676767676,0.8561159420289856,0.2081457876394288,0.2081457876394288,0.6412,0.3589,regulativ,2.5683478260869568,0.163205590735517,0.62,false,true,0.7195260146161292,inphase,0,0.14976630903933336,0.13429502989713363,1.1152036613272314,0.7195260146161292,0.0446671018091916,0.0446671018091916,0.7195260146161292,0.8024180459200982,0.04692250634019659,true
SYN-07351,synthetic_grid,7351,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.7823232323232323,0.18664374486693264,0.20424893299672814,0.2042489329967281,0.6338,0.3663,regulativ,2.5683478260869568,0.5230027775805959,0.62,false,true,0.1866437448669326,0.7823232323232323,0.8561159420289856,0.1866437448669326,0.7823232323232323,0.8561159420289856,0.2042489329967281,0.2042489329967281,0.6338,0.3663,regulativ,2.5683478260869568,0.1608810385065134,0.62,false,true,0.7092777394586164,inphase,0,0.14486922148275372,0.1323822534433087,1.094325090521234,0.7092777394586164,0.0431291898884369,0.0431291898884369,0.7092777394586164,0.7761804264377467,0.04538822520984063,true
SYN-07352,synthetic_grid,7352,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.796969696969697,0.18664374486693264,0.20049530875280855,0.2004953087528085,0.6265,0.3736,regulativ,2.5683478260869568,0.5153337766372201,0.62,false,true,0.1866437448669326,0.796969696969697,0.8561159420289856,0.1866437448669326,0.796969696969697,0.8561159420289856,0.2004953087528085,0.2004953087528085,0.6265,0.3736,regulativ,2.5683478260869568,0.1585219748667651,0.62,false,true,0.6988773135217096,inphase,0,0.1401216227548685,0.13044107899823323,1.0742139196561415,0.6988773135217095,0.0416382243718485,0.0416382243718485,0.6988773135217096,0.7507437383169098,0.04390077964989565,true
SYN-07353,synthetic_grid,7353,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.8116161616161616,0.18664374486693264,0.19687716067948471,0.1968771606794847,0.619,0.3811,regulativ,2.5683478260869568,0.5075542288214396,0.62,false,true,0.1866437448669326,0.8116161616161616,0.8561159420289856,0.1866437448669326,0.8116161616161616,0.8561159420289856,0.1968771606794847,0.1968771606794847,0.619,0.3811,regulativ,2.5683478260869568,0.1561289058710255,0.62,false,true,0.6883269678537333,inphase,0,0.13551585905016195,0.12847192297312152,1.05482860312221,0.6883269678537333,0.0401918016106033,0.0401918016106033,0.6883269678537333,0.7260669739924999,0.04245777168621015,true
SYN-07354,synthetic_grid,7354,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.8262626262626263,0.18664374486693264,0.19338728435937158,0.1933872843593715,0.6116,0.3885,regulativ,2.5683478260869568,0.49966580296366836,0.62,false,true,0.1866437448669326,0.8262626262626263,0.8561159420289856,0.1866437448669326,0.8262626262626263,0.8561159420289856,0.1933872843593715,0.1933872843593715,0.6116,0.3885,regulativ,2.5683478260869568,0.1537023448687098,0.62,false,true,0.6776289656630571,inphase,0,0.1310448254728284,0.12647520778165908,1.036130541086425,0.6776289656630571,0.0387876903389073,0.0387876903389073,0.6776289656630571,0.7021120668482979,0.04105697532069002,true
SYN-07355,synthetic_grid,7355,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.8409090909090909,0.18664374486693264,0.1900189773044636,0.1900189773044636,0.6042,0.3959,regulativ,2.5683478260869568,0.49167019125030326,0.62,false,true,0.1866437448669326,0.8409090909090909,0.8561159420289856,0.1866437448669326,0.8409090909090909,0.8561159420289856,0.1900189773044635,0.1900189773044635,0.6042,0.3959,regulativ,2.5683478260869568,0.1512428123937741,0.62,false,true,0.666785601832603,inphase,0,0.12670191814157242,0.12445136174938848,1.0180838229533882,0.666785601832603,0.0374238166326882,0.0374238166326882,0.666785601832603,0.6788436346040122,0.03969632152550151,true
SYN-07356,synthetic_grid,7356,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.8555555555555555,0.18664374486693264,0.186765995992876,0.186765995992876,0.5968,0.4033,regulativ,2.5683478260869568,0.4835691088607251,0.62,false,true,0.1866437448669326,0.8555555555555555,0.8561159420289856,0.1866437448669326,0.8555555555555555,0.8561159420289856,0.1867659959928759,0.1867659959928759,0.5968,0.4033,regulativ,2.5683478260869568,0.1487508360530532,0.62,false,true,0.6557992024275587,inphase,0,0.12248099121271665,0.12240081902182716,1.0006549971767364,0.6557992024275587,0.0360982504128644,0.0360982504128644,0.6557992024275587,0.6562287490536548,0.03837388477820392,true
SYN-07357,synthetic_grid,7357,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.8702020202020202,0.18664374486693264,0.18362251724430176,0.1836225172443017,0.5894,0.4107,regulativ,2.5683478260869568,0.4753642935993663,0.62,false,true,0.1866437448669326,0.8702020202020202,0.8561159420289856,0.1866437448669326,0.8702020202020202,0.8561159420289856,0.1836225172443017,0.1836225172443017,0.5894,0.4107,regulativ,2.5683478260869568,0.1462269504130805,0.62,false,true,0.644672124196401,inphase,0,0.11837631824217425,0.12032401947133656,0.983812864316536,0.644672124196401,0.0348091933112172,0.0348091933112172,0.644672124196401,0.6342367290506868,0.03708787095626932,true
SYN-07358,synthetic_grid,7358,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.8848484848484849,0.18664374486693264,0.180583103431468,0.180583103431468,0.5825,0.4176,regulativ,2.5683478260869568,0.46705750552292613,0.62,false,true,0.1866437448669326,0.8848484848484849,0.8561159420289856,0.1866437448669326,0.8848484848484849,0.8561159420289856,0.1805831034314679,0.1805831034314679,0.5825,0.4176,regulativ,2.5683478260869568,0.1436716968854159,0.62,false,true,0.6334067540653382,inphase,0,0.11438255738357132,0.11822140860276291,0.967528290649196,0.6334067540653382,0.0335549677409931,0.033554967740993,0.6334067540653382,0.6128389540464924,0.035836606433486656,true
SYN-07359,synthetic_grid,7359,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.8994949494949495,0.18664374486693264,0.17764267109036042,0.1776426710903604,0.5747,0.4254,regulativ,2.5683478260869568,0.4586505265628112,0.62,false,true,0.1866437448669326,0.8994949494949495,0.8561159420289856,0.1866437448669326,0.8994949494949495,0.8561159420289856,0.1776426710903604,0.1776426710903604,0.5747,0.4254,regulativ,2.5683478260869568,0.1410856236105043,0.62,false,true,0.6220055086262782,inphase,0,0.11049471998529027,0.11609343745786972,0.9517740399873056,0.6220055086262782,0.0323340070349222,0.0323340070349222,0.6220055086262782,0.5920086958395917,0.03461852824126395,true
SYN-07360,synthetic_grid,7360,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.9141414141414141,0.18664374486693264,0.1747964625480287,0.1747964625480287,0.5672,0.4329,regulativ,2.5683478260869568,0.450145160142885,0.62,false,true,0.1866437448669326,0.914141414141414,0.8561159420289856,0.1866437448669326,0.914141414141414,0.8561159420289856,0.1747964625480287,0.1747964625480287,0.5672,0.4329,regulativ,2.5683478260869568,0.1384692853400918,0.62,false,true,0.6104708336184331,inphase,0,0.1067081422052483,0.1139405625185825,0.9365246216670672,0.6104708336184331,0.0311448465309473,0.0311448465309473,0.6104708336184331,0.5717209664932822,0.033432175175401826,true
SYN-07361,synthetic_grid,7361,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.9287878787878787,0.18664374486693264,0.17204002023487328,0.1720400202348732,0.5598,0.4403,regulativ,2.5683478260869568,0.44154323079260577,0.62,false,true,0.1866437448669326,0.9287878787878788,0.8561159420289856,0.1866437448669326,0.9287878787878788,0.8561159420289856,0.1720400202348732,0.1720400202348732,0.5598,0.4403,regulativ,2.5683478260869568,0.1358232433182226,0.62,false,true,0.5988052034036708,inphase,0,0.10301845931031489,0.11176324560906642,0.9217561529186468,0.5988052034036709,0.0299861155010521,0.029986115501052,0.5988052034036708,0.5519523806370353,0.032276179743977014,true
SYN-07362,synthetic_grid,7362,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.9434343434343434,0.18664374486693264,0.1693691633896852,0.1693691633896852,0.5524,0.4477,regulativ,2.5683478260869568,0.43284658375563795,0.62,false,true,0.1866437448669326,0.9434343434343434,0.8561159420289856,0.1866437448669326,0.9434343434343434,0.8561159420289856,0.1693691633896851,0.1693691633896851,0.5524,0.4477,regulativ,2.5683478260869568,0.133148065160844,0.62,false,true,0.5870111204357282,inphase,0,0.09942158236864097,0.10956195379665831,0.9074462340564194,0.5870111204357283,0.0288565298315748,0.0288565298315747,0.5870111204357282,0.5326810305886409,0.031149260864936773,true
SYN-07363,synthetic_grid,7363,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.9580808080808081,0.18664374486693264,0.1667799669013874,0.1667799669013874,0.5449,0.4552,regulativ,2.5683478260869568,0.4240570845940191,0.62,false,true,0.1866437448669326,0.958080808080808,0.8561159420289856,0.1866437448669326,0.958080808080808,0.8561159420289856,0.1667799669013874,0.1667799669013874,0.5449,0.4552,regulativ,2.5683478260869568,0.1304443247340439,0.62,false,true,0.5750911147233958,inphase,0,0.09591367707884994,0.10733715929167335,0.8935738351172333,0.5750911147233959,0.0277548853745955,0.0277548853745955,0.5750911147233958,0.5138863729252295,0.030050217233182436,true
SYN-07364,synthetic_grid,7364,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.9727272727272727,0.18664374486693264,0.16426874206226996,0.1642687420622699,0.5375,0.4626,regulativ,2.5683478260869568,0.4151766187879685,0.62,false,true,0.1866437448669326,0.9727272727272728,0.8561159420289856,0.1866437448669326,0.9727272727272728,0.8561159420289856,0.1642687420622699,0.1642687420622699,0.5375,0.4626,regulativ,2.5683478260869568,0.1277126020309482,0.62,false,true,0.563047743287793,inphase,0,0.09249114451088562,0.10508933934610899,0.8801191927400785,0.5630477432877931,0.0266800518996719,0.0266800518996719,0.563047743287793,0.4955491252965753,0.028977921286584343,true
SYN-07365,synthetic_grid,7365,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.5535353535353535,0.9873737373737373,0.18664374486693264,0.16183201903423627,0.1618320190342362,0.5302,0.4699,regulativ,2.5683478260869568,0.40620709133142424,0.62,false,true,0.1866437448669326,0.9873737373737372,0.8561159420289856,0.1866437448669326,0.9873737373737372,0.8561159420289856,0.1618320190342362,0.1618320190342362,0.5302,0.4699,regulativ,2.5683478260869568,0.1249534830473035,0.62,false,true,0.5508835896138493,inphase,0,0.08915060356003682,0.1028189761512673,0.8670637162237297,0.5508835896138493,0.0256309675835916,0.0256309675835916,0.5508835896138493,0.4776511724172522,0.02793131370874305,true
